text,label
scored 72 percent on my biology final worth 25 percent,grade_tracking
"Submit tax return April 15 at 11:59 pm, category finance, 4-hour reminder",event_reminder
"Chess club meets every Thursday at 7 pm, category hobbies, remind me 45 minutes before",scheduled_event
got 18/25 on my statistics quiz worth 4 percent,grade_tracking
"Dentist cleaning next Tuesday at 10 am, category health, 24-hour alert",event_reminder
"Run club every Sunday at 6 am, category fitness, no reminder needed",scheduled_event
pulled a 96 percent on my computer science assignment worth 22 percent,grade_tracking
"Call Mom tomorrow at 7 pm, category family, 15-minute reminder",event_reminder
"Monthly budgeting on the 2nd at 6 pm, category finance, remind me 30 minutes before",scheduled_event
earned 64 percent on my economics midterm worth 12 percent,grade_tracking
"Car service appointment on Friday at 3 pm, category maintenance, remind me 90 minutes before",event_reminder
"Study hall every weekday at 8 pm, category academics, no reminder needed",scheduled_event
received 78 percent on my history paper worth 9 percent,grade_tracking
"Buy concert tickets tomorrow at 10 am, category entertainment, 20-minute alert",event_reminder
"Language exchange every Monday at 6 pm, category learning, remind me 10 minutes before",scheduled_event
scored 85 percent on my finance quiz worth 5 percent,grade_tracking
"Renew passport May 20 at noon, category travel, remind me 1 week before",event_reminder
"Trash to curb every Wednesday at 8 pm, category household, remind me 30 minutes before",scheduled_event
got 52 percent on my calculus test worth 8 percent,grade_tracking
"Pay electricity bill tonight at 9 pm, category finance, 60-minute notification",event_reminder
"Choir rehearsal every Sunday at 4 pm, category hobbies, no reminder needed",scheduled_event
earned 90 percent on the chemistry lab which counts for 16 percent,grade_tracking
"Interview with Google next Friday at 1 pm, category career, 60-minute alert",event_reminder
"Pilates class every Tuesday at 7 am, category fitness, remind me 25 minutes before",scheduled_event
pulled a 61 percent on my sociology essay worth 11 percent,grade_tracking
"Return library books tomorrow at 5 pm, category errands, 45-minute reminder",event_reminder
"Team retro every other Friday at 4 pm, category work, remind me 10 minutes ahead",scheduled_event
scored 93 percent on my philosophy paper worth 14 percent,grade_tracking
"Vaccination booster July 12 at 11 am, category health, 24-hour reminder",event_reminder
"Board-game night every third Saturday at 7 pm, category social, no reminder needed",scheduled_event
got 68 percent on my engineering exam worth 19 percent,grade_tracking
"Pick up birthday cake Saturday at 2 pm, category social, 90-minute alert",event_reminder
"Morning devotion daily at 7 am, category spiritual, no reminder needed",scheduled_event
earned 88 percent on my statistics homework worth 3 percent,grade_tracking
"Send internship application in 3 hours, category career, alert me 60 minutes before",event_reminder
"Water the plants every morning at 6:30 am, category household, no reminder needed",scheduled_event
earned 92 percent on my math midterm worth 15 percent,grade_tracking
"Yoga class every Monday at 6 pm, category fitness, remind me 20 minutes before",scheduled_event
"Interview on July 5 at 10 am, category career, remind me 1 hour before",event_reminder
got 54 percent on my economics test worth 5 percent,grade_tracking
"Trash pickup every Tuesday at 8 pm, category household, remind me 30 minutes before",scheduled_event
"Pick up prescription on June 21 at 5 pm, category errands, remind me 45 minutes before",event_reminder
scored 75 percent on my biology final worth 20 percent,grade_tracking
"Guitar lesson every Wednesday at 5 pm, category hobbies, remind me 30 minutes before",scheduled_event
"Car service appointment on June 30 at 2 pm, category maintenance, remind me 1 hour before",event_reminder
pulled 82 percent on my art portfolio worth 18 percent,grade_tracking
"Morning jog every weekday at 7 am, category wellness, no reminder needed",scheduled_event
"Birthday party on June 28 at 6 pm, category social, remind me 2 hours before",event_reminder
bagged 85 percent on my physics lab worth 12 percent,grade_tracking
"Family dinner every Sunday at 7 pm, category family, remind me 1 hour before",scheduled_event
"Dentist cleaning on July 1 at 11 am, category health, remind me 24 hours before",event_reminder
scored 90 percent on my computer science project worth 25 percent,grade_tracking
"CS101 lecture every Tuesday and Thursday at 10 am, category academics, no reminder needed",scheduled_event
"Renew passport on July 15 at noon, category travel, remind me 1 week before",event_reminder
got 88 on my chemistry quiz worth 10 percent,grade_tracking
"Swimming practice every Saturday at 8 am, category fitness, remind me 15 minutes before",scheduled_event
"Friend's wedding on August 15 at 4 pm, category social, remind me 3 hours before",event_reminder
earned 78 percent on my literature essay worth 7 percent,grade_tracking
"Book club every second Thursday at 6 pm, category hobbies, no reminder needed",scheduled_event
"Pay electricity bill on June 20 at 8 pm, category finance, remind me 30 minutes before",event_reminder
pulled a 67 percent on my history paper worth 8 percent,grade_tracking
"Language class every Monday and Wednesday at 4 pm, category learning, remind me 20 minutes before",scheduled_event
"Submit project report on June 25 at 11:59 pm, category academics, remind me 2 hours before",event_reminder
got 69 percent on my statistics quiz worth 6 percent,grade_tracking
"Team meeting every Friday at 3 pm, category work, remind me 10 minutes before",scheduled_event
"Doctor appointment on July 10 at 9 am, category health, remind me 24 hours before",event_reminder
scored 90 percent on my computer science project worth 25 percent,grade_tracking
"Swimming practice every Saturday at 8 am, category fitness, remind me 15 minutes before",scheduled_event
"Pick up prescription on June 21 at 5 pm, category errands, remind me 45 minutes before",event_reminder
earned 92 percent on my math midterm worth 15 percent,grade_tracking
"Morning jog every weekday at 7 am, category wellness, no reminder needed",scheduled_event
"Birthday party on June 28 at 6 pm, category social, remind me 2 hours before",event_reminder
got 54 percent on my economics test worth 5 percent,grade_tracking
"Trash pickup every Tuesday at 8 pm, category household, remind me 30 minutes before",scheduled_event
"Car service appointment on June 30 at 2 pm, category maintenance, remind me 1 hour before",event_reminder
bagged 85 percent on my physics lab worth 12 percent,grade_tracking
"Guitar lesson every Wednesday at 5 pm, category hobbies, remind me 30 minutes before",scheduled_event
"Dentist cleaning on July 1 at 11 am, category health, remind me 24 hours before",event_reminder
pulled 82 percent on my art portfolio worth 18 percent,grade_tracking
"Family dinner every Sunday at 7 pm, category family, remind me 1 hour before",scheduled_event
"Pay electricity bill on June 20 at 8 pm, category finance, remind me 30 minutes before",event_reminder
got 88 on my chemistry quiz worth 10 percent,grade_tracking
"Book club every second Thursday at 6 pm, category hobbies, no reminder needed",scheduled_event
"Friend's wedding on August 15 at 4 pm, category social, remind me 3 hours before",event_reminder
earned 78 percent on my literature essay worth 7 percent,grade_tracking
"Team meeting every Friday at 3 pm, category work, remind me 10 minutes before",scheduled_event
"Submit project report on June 25 at 11:59 pm, category academics, remind me 2 hours before",event_reminder
scored 83 percent on my engineering project worth 14 percent,grade_tracking
"Piano lesson every Thursday at 4 pm, category hobbies, remind me 20 minutes before",scheduled_event
"Dentist appointment on June 23 at 10:30 am, category health, remind me 24 hours before",event_reminder
got 72 percent on my statistics quiz worth 5 percent,grade_tracking
"Team stand-up every weekday at 9:15 am, category work, remind me 5 minutes before",scheduled_event
"Pick up dry cleaning today at 6 pm, category errands, 30-minute alert",event_reminder
earned 89 percent on my history essay worth 9 percent,grade_tracking
"Running club every Monday at 6:30 am, category fitness, no reminder needed",scheduled_event
"Vaccination booster on July 15 at 11 am, category health, remind me 24 hours before",event_reminder
bagged 67 percent on my physics lab worth 8 percent,grade_tracking
"Book club every second Tuesday at 7 pm, category social, remind me 1 hour before",scheduled_event
"Submit lab report by midnight tonight, category academics, alert me 2 hours before",event_reminder
scored 94 percent on my music theory exam worth 17 percent,grade_tracking
"Trash to curb every Wednesday at 8 pm, category household, remind me 15 minutes before",scheduled_event
"Flight check-in tomorrow at 9 pm, category travel, 30-minute reminder",event_reminder
earned 76 percent on my chemistry quiz worth 6 percent,grade_tracking
"Yoga class every Saturday at 9 am, category wellness, no reminder needed",scheduled_event
"Pay phone bill tonight at 7 pm, category finance, 45-minute alert",event_reminder
got 19/25 on my English quiz worth 4 percent,grade_tracking
"Chess club meets every Friday at 5 pm, category hobbies, remind me 25 minutes before",scheduled_event
"Buy concert tickets tomorrow at 10 am, category entertainment, 15-minute reminder",event_reminder
pulled 81 percent on my biology test worth 12 percent,grade_tracking
"Morning meditation daily at 7 am, category wellness, no reminder needed",scheduled_event
"Car service appointment next Tuesday at 2 pm, category maintenance, remind me 1 hour before",event_reminder
scored 88 percent on my computer science project worth 20 percent,grade_tracking
"Family dinner every Sunday at 6 pm, category family, remind me 60 minutes before",scheduled_event
"Submit scholarship application by June 30 at 11:59 pm, category academics, remind me 3 hours before",event_reminder
got 63 percent on my marketing quiz worth 3 percent,grade_tracking
"Study group every Wednesday at 8 pm, category academics, no reminder needed",scheduled_event
"Pick up prescription tomorrow at 5 pm, category errands, 40-minute alert",event_reminder
earned 92 percent on my physics lab worth 16 percent,grade_tracking
"Board-game night every third Saturday at 7 pm, category hobbies, remind me 1 hour before",scheduled_event
"Renew passport on August 1 at 12 pm, category travel, remind me 1 week before",event_reminder
pulled 59 percent on my calculus quiz worth 2 percent,grade_tracking
"Monthly budgeting on the 5th at 7 pm, category finance, remind me 30 minutes before",scheduled_event
"Friend’s birthday party on July 8 at 5 pm, category social, remind me 2 hours before",event_reminder
scored 77 percent on my art critique worth 7 percent,grade_tracking
"Gym session every Monday and Wednesday at 6 am, category fitness, remind me 20 minutes before",scheduled_event
"Pay electricity bill tonight at 9 pm, category finance, 60-minute reminder",event_reminder
got 84 percent on my statistics project worth 18 percent,grade_tracking
"Language class every Tuesday at 4 pm, category learning, remind me 15 minutes before",scheduled_event
"Doctor appointment on July 10 at 9 am, category health, remind me 24 hours before",event_reminder
earned 71 percent on my history test worth 10 percent,grade_tracking
"Choir rehearsal every Thursday at 8 pm, category hobbies, no reminder needed",scheduled_event
"Submit internship application tomorrow at 2 pm, category career, remind me 1 hour before",event_reminder
bagged 65 percent on my chemistry exam worth 13 percent,grade_tracking
"Running club every Sunday at 7 am, category fitness, remind me 30 minutes before",scheduled_event
"Buy groceries after work at 6 pm, category errands, 20-minute alert",event_reminder
scored 90 percent on my computer science quiz worth 8 percent,grade_tracking
"Team retro every other Friday at 4 pm, category work, remind me 10 minutes before",scheduled_event
"Return library books tomorrow at 5 pm, category errands, 30-minute reminder",event_reminder
"yo, i just snagged a 73% on my chem midterm, counted fer 18 persent",grade_tracking
"remind meh 2 txt prof abt the lab in 45 mins, cat academics, thx",event_reminder
"gym sesh evry Mon-Wed at 6am, cat fitness, no remindr needed",scheduled_event
"ugh got a 58 on calc quiz, worth like 5 persent of grade lol",grade_tracking
"dentst appt nxt tues 10:15am, cat health, ping me 24hrs b4 kthx",event_reminder
"lunch w/ crew evry werkday 12-ish, cat social, no alert plz",scheduled_event
"pulld 88 perc on history essay ‑ that’s 12% weight, woo!",grade_tracking
"set alrt 4 visa intrvu 2moro 8am, cat travel, 60-min heads-up",event_reminder
"trash-out evry Thur 8 pm, cat household, buzz me 20 mins prior",scheduled_event
"got 21/30 on stats pop quiz, only 3% tho so whatev",grade_tracking
"buy b-day cake Fri 4:45p, cat social, lemme kno 40 mins ahead",event_reminder
"coding dojo Sat noon, cat learnin, no reminder neded",scheduled_event
"lol 42 % on physics lab worth 6 %, send help 😂",grade_tracking
"bookstore drop tmrw @ 5p, cat errands, 30-min alert pls",event_reminder
"choir rehearz evry Thu 8p, cat hobby, no ping",scheduled_event
"scord 97 on ML proj, dats 30% weight 🔥",grade_tracking
"renew gym memb Jan 2 4p, cat fitness, 1-day warnin",event_reminder
"sunrise hike 1st Sat 5 am, cat wellness, buzz 45 mins b4",scheduled_event
got 64% on econ midtrm (15% weight) meh,grade_tracking
"call mom tonite @ 7, cat fam, 10-min poke",event_reminder
"weekly movie nite Wed 8:30pm, cat chill, no remind",scheduled_event
bagged 81 on spanish oral worth 7 persent,grade_tracking
"oil-change 2mrw 2p, cat maint, 1hr alert",event_reminder
"PT sesh every Mon 11a, cat health, no ping",scheduled_event
"oops 55 % on bio quiz, jus 2 % tho",grade_tracking
"submit grant prop Fri 3:59 pm, cat career, 2-hr ping",event_reminder
"run club Sat 7 am, cat fitness, 25-min buzz",scheduled_event
scor 90 perc on stats hw (4 %) yay,grade_tracking
"text landlord tmr 2pm, cat housing, 15m warn",event_reminder
"finance sync 1st Tue 6p, cat biz, 60m b4",scheduled_event
"got 69/100 on java final, 35 % weight lol nice",grade_tracking
"buy tix 4 concert 10a 7/12, cat fun, 10-min alert",event_reminder
"CS lab Tue 3-5p, cat acad, 10m ping",scheduled_event
83% on geom test (12%) 🙌,grade_tracking
"vacc shot Oct10 11a, cat health, 24h warn",event_reminder
"choir sectional Mon 7p, cat hobby, 20m ping",scheduled_event
59% on discrete hw (4) rip,grade_tracking
"send RSVP in 3d, cat social, 2h b4",event_reminder
"meditate daily 10p, cat wellness, no alert",scheduled_event
91 percent on psych paper (10%),grade_tracking
"car reg renew May3 9a, cat fin, 1d ping",event_reminder
"board-game nite 3rd Sat 7p, cat hobby, 1h warn",scheduled_event
47 % on topo quiz 2 % weight lol,grade_tracking
"plant water tmr 7 am, cat house, 10m buzz",event_reminder
"stand-up daily 9a, cat work, 5m ping",scheduled_event
88% on music comp 15%,grade_tracking
"catch train Fri 6:45 a, cat travel, 30m alert",event_reminder
"trash day Wed 7a, cat house, 15m ping",scheduled_event
72 perc on enviro lab 6% meh,grade_tracking
"pickup gown May5 4p, cat acad, 1h alert",event_reminder
"evening code sess nightly 9p, cat learn, no ping",scheduled_event
got 66 on ethics essay (7%),grade_tracking
"haircut Sept5 3p, cat self, 30m heads",event_reminder
"SAT prep Sat 10-12, cat acad, no warn",scheduled_event
84% on db proj 18%,grade_tracking
"pay net bill tonite 8p, cat fin, 30m alert",event_reminder
"soccer prac Tue+Thu 4p, cat fam, no ping",scheduled_event
50% on control test 4%,grade_tracking
"set timer 25min focus, cat wellness, 5m pre",event_reminder
"weekly retro Wed 3p, cat work, 10m ping",scheduled_event
93 perc on cal3 final 27 %,grade_tracking
"book dentist chk in 10m, cat health, 0.5h ping",event_reminder
"church Sun 10a, cat spirit, no ping",scheduled_event
61 % on analytics quiz 3 %,grade_tracking
"renew passport nxt Fri 12p, cat travel, 1wk notify",event_reminder
"gardening Sat 8a, cat hobby, 15m buzz",scheduled_event
73% on marketing exam 11%,grade_tracking
"buy milk aft work 6p, cat errand, 20m ping",event_reminder
"swim practise daily 5:30a, cat fit, no warn",scheduled_event
82% on fluid mech quiz 6%,grade_tracking
"friend bday party Sat 5p, cat social, 2h alert",event_reminder
"piano pract Wed 7p, cat hobby, 25m ping",scheduled_event
97% on AI capstone 30%,grade_tracking
"lab quiz due 2p, cat acad, 30m warn",event_reminder
"CS club Mon 5p, cat work, no ping",scheduled_event
45% on geo field 4%,grade_tracking
"pay rent 1st 9a, cat fin, 25m buzz",event_reminder
"evening walk evryday 7p, cat wellness, no alert",scheduled_event
86% on robotics proj 22%,grade_tracking
"tax return Apr15 11:59p, cat fin, 6h warn",event_reminder
"network meetup 1st Thu 6p, cat career, 90m heads",scheduled_event
58% on micro quiz 2%,grade_tracking
"stretch in 30min, cat wellness, 5m pre",event_reminder
"meal prep evry day 6p, cat house, no ping",scheduled_event
88 on geology exam 12%,grade_tracking
"call dad tonite 8p, cat fam, 15m alert",event_reminder
"scrum meet daily 10a, cat work, 5m ping",scheduled_event
68 % on patho tst 11%,grade_tracking
"submit essay Fri 11:59p, cat acad, 3h warn",event_reminder
"grocery Sat 10a, cat errands, no alert",scheduled_event
77% on french listen 10%,grade_tracking
"vacc boost July15 11a, cat health, 24h buzz",event_reminder
"boardgame dev Mon 8p, cat hobby, no ping",scheduled_event
69 on matrix alg test 6%,grade_tracking
"return libs bk 2mrw 5p, cat errand, 45m ping",event_reminder
"payroll mtg alt Mon 2p, cat work, 15m alert",scheduled_event
82% on logic mid 10%,grade_tracking
"buy txtbks 2mrw 8a, cat acad, 20m warn",event_reminder
"yoga Wed 5:30p, cat fit, no remind",scheduled_event
54% on diff geo exam 11%,grade_tracking
"dog vet Dec12 2:15p, cat pets, 90m ping",event_reminder
"lab safety drill Jan2/Apr2/Jul2/Oct2 10a, cat maint, 24h warn",scheduled_event
92 on cloud comp final 25%,grade_tracking
"flight depart Aug18 6a, cat travel, 3h heads",event_reminder
"campus library Thu 9-5, cat work, no alert",scheduled_event
70% on enviro sci test 10%,grade_tracking
"book hotel Thu noon, cat travel, 1h ping",event_reminder
"bike ride Sat 7a, cat fit, 35m buzz",scheduled_event
60 on econ pop 1% lmao,grade_tracking
"send email 45m, cat work, remind 15m",event_reminder
"daily news brief 8a, cat info, 5m ping",scheduled_event
81 % on OR hw 5 %,grade_tracking
"piano tuning Dec4 9a, cat hobby, 24h warn",event_reminder
"therapy sesh alt Tue 9a, cat health, no ping",scheduled_event
57 on bisc quiz 2%,grade_tracking
"buy milk aft wrk 6p, cat errands, 20m alert",event_reminder
"band practice Sun 4p, cat hobby, no warn",scheduled_event
88% on forestry proj 14%,grade_tracking
"mail rent chk tmr 9a, cat fin, 30m alert",event_reminder
"evening journl 10p, cat wellness, no ping",scheduled_event
95% on petrology exam 23%,grade_tracking
"stretch back 3p, cat wellness, 10m pre",event_reminder
"weekly fika Fri 3p, cat social, no remind",scheduled_event
62 % on mineral lab 5%,grade_tracking
"res review Thu 2p, cat career, 30m alert",event_reminder
"debate club Wed+Fri 5p, cat hobby, no warn",scheduled_event
79 on num theory exam 18%,grade_tracking
"charge laptop 90m, cat tech, 15m ping",event_reminder
"finance sync last Fri 4p, cat biz, no ping",scheduled_event
68% on seismology test 2%,grade_tracking
"one-off tango wrkshp Fri 6p, cat hobby, 1h alert",event_reminder
"comp graphics assign Thu 1p, cat acad, 10m ping",scheduled_event
99 on ochem final 30%,grade_tracking
"taxi @ 6:15a Mon flight, cat travel, 8h warn",event_reminder
"laundry Thu 7p, cat house, no alert",scheduled_event
73% on soil sci mid 11%,grade_tracking
"finish slides by noon, cat career, 2h ping",event_reminder
"breakfast mentor 1st Sat 8a, cat career, 45m alert",scheduled_event
88 perc on biz ethics pres 21%,grade_tracking
"RSVP send 3d, cat social, 4h warn",event_reminder
"night shift start 11p, cat work, 60m ping",scheduled_event
74 on photo crit 7%,grade_tracking
"submit survey tonite 10p, cat acad, 1h pre",event_reminder
"weekly prayer Wed 12p, cat spirit, 30m buzz",scheduled_event
65 on agronomy test 6%,grade_tracking
"movie premier Apr22 7p, cat fun, 2h alert",event_reminder
"salsa class Sat 7p, cat fit, no ping",scheduled_event
94 perc on econ capstone 26%,grade_tracking
"webinar checkin 15m, cat career, 5m ping",event_reminder
"data backup 11:59p daily, cat maint, no alert",scheduled_event
71 on ops res quiz 5%,grade_tracking
"book visa appt next Tue 11a, cat travel, 48h warn",event_reminder
"garden water 6:30a daily, cat house, no ping",scheduled_event
82% on AI quiz 5%,grade_tracking
"rent car Apr22 8a, cat travel, 2h alert",event_reminder
"team sync daily 10a, cat work, 5m ping",scheduled_event
58 % on dig logic test 4%,grade_tracking
"submit abstract 11p tonite, cat career, 3h warn",event_reminder
"lab meet Wed 1p, cat research, 10m ping",scheduled_event
99 on bio lab report 30%,grade_tracking
"pick up race packet Fri 6p, cat sport, 45m alert",event_reminder
"library study weekday 7p, cat acad, no remind",scheduled_event
43 on stats pop 1% lol,grade_tracking
"fix bike Sat 2p, cat maint, 30m warn",event_reminder
"caffeine walk daily 7a, cat wellness, no ping",scheduled_event
85 on topology assign 12%,grade_tracking
"submit rent pay nxt Tue am, cat finance, 30m buzz",event_reminder
"sales rpt Thu 4p, cat work, 30m alert",scheduled_event
64 % on min quiz 3%,grade_tracking
"friend grad party Sat 6p, cat social, 2h ping",event_reminder
"basketball Fri 7p, cat sport, no remind",scheduled_event
87% on cog sci mid 15%,grade_tracking
"standup review 5p daily, cat work, no alert",scheduled_event
"write essay due Fri, cat acad, 1d warn",event_reminder
60 on anthro mid 12%,grade_tracking
"send lab results tmr 10a, cat health, 1h ping",event_reminder
"free wifi hunt daily 3p lol, cat info, no ping",scheduled_event
98 perc on ML proj 30%,grade_tracking
"vacc appt Mar19 8a, cat health, 1d warn",event_reminder
"pay utils 20th 1p, cat finance, 30m alert",scheduled_event
79 on paleontology quiz 9%,grade_tracking
"hotel chk-in Jun11 2p, cat travel, 24h notify",event_reminder
"check stock 9:30a wkday, cat finance, 5m ping",scheduled_event
68 on finance proj 6%,grade_tracking
"mail package 6p today, cat errands, 1h heads",event_reminder
"music practice daily 9p, cat hobby, no alert",scheduled_event
55% on abstract alg quiz 2%,grade_tracking
"buy grad tix Fri 2p, cat acad, 1h ping",event_reminder
"lab session Mon 2-4p, cat acad, 10m ping",scheduled_event
71 on dairy sci assign 7%,grade_tracking
"send thx email 9p tonight, cat social, 15m alert",event_reminder
"choir reh Tue 6p, cat hobby, 20m buzz",scheduled_event
83% on graphics assign 13%,grade_tracking
"taxi 3:30a Sat, cat travel, 30m ping",event_reminder
"meet advisor 1st Mon 2p, cat acad, 30m alert",scheduled_event
69 perc on seismo 2%,grade_tracking
"stretch after 1h, cat health, 5m pre",event_reminder
"dog groom 2nd Sat 11a, cat pets, 45m warn",scheduled_event
81 on journalism rpt 12%,grade_tracking
"book dentist pay Jul28 1p, cat finance, 2h alert",event_reminder
"stat office hrs Tue 2-3p, cat acad, 10m ping",scheduled_event
70 on mech lab exam 16%,grade_tracking
"buy groc tmr 6p, cat errands, 20m buzz",event_reminder
"software deploy Wed 11p, cat work, 2h warn",scheduled_event
82 on add-manu proj 16%,grade_tracking
"vac booster nxt Wed 10a, cat health, 24h ping",event_reminder
"evening walk 8p daily, cat wellness, no ping",scheduled_event
50% on ethics pop 1%,grade_tracking
"hotel checkout 11a Sun, cat travel, 1h alert",event_reminder
"book club 2nd Fri 7p, cat social, no warn",scheduled_event
89% on thermo proj 20%,grade_tracking
"RSVP wedding 3d, cat social, 4h buzz",event_reminder
"network quiz Thu 3p, cat acad, 10m ping",scheduled_event
63 on mineralogy lab 5%,grade_tracking
"seatbook train Thu 1p, cat travel, 2h alert",event_reminder
"campus tour Tue 1p, cat work, no remind",scheduled_event
88% on forestry proj 14%,grade_tracking
"meeting board Fri 3p, cat work, 45m alert",event_reminder
"nightly backup 11:59p, cat maint, no ping",scheduled_event
76 on soil mid 11%,grade_tracking
"call ins agent Mon 3p, cat finance, 30m warn",event_reminder
"advisor meet Wed 10a, cat acad, 20m ping",scheduled_event
87 perc on ML hw 8%,grade_tracking
"send budg rpt 5p today, cat work, 1h alert",event_reminder
"sunset photo Sun 6:30p, cat hobby, 45m buzz",scheduled_event
49 on digi mkt quiz 3%,grade_tracking
"buy plane tix 9a Sat, cat travel, 30m pre",event_reminder
"piano lesson Thu 4p, cat hobby, 20m ping",scheduled_event
82 on operating sys exam 16%,grade_tracking
"pay netflix 8a tmr, cat fin, 30m alert",event_reminder
"morning jog MWF 6a, cat fit, 15m warn",scheduled_event
55% on physio quiz 3%,grade_tracking
"renew lib card nxt Wed 1p, cat errands, 1h buzz",event_reminder
"friday livestream 10p, cat hobby, no remind",scheduled_event
67 on o-chem quiz 4%,grade_tracking
"web dev mid Jun30 11p, cat acad, 4h warn",event_reminder
"CS205 discus Fri 11a, cat acad, 10m ping",scheduled_event
85 on bus law tst 19%,grade_tracking
"hotel checkin Jun11 2p, cat travel, 24h alert",event_reminder
"med check yearly Feb2 9a, cat health, 24h warn",scheduled_event
60% on struct anal quiz 3%,grade_tracking
"call bank Mon 9a, cat finance, 15m ping",event_reminder
"evening code 9p nightly, cat learn, no ping",scheduled_event
88 on soci mid 14%,grade_tracking
"buy tickets film 10a tmr, cat fun, 15m buzz",event_reminder
"gym Fri 6p, cat fit, 30m warn",scheduled_event
70% on finance final 30%,grade_tracking
"vacc app nxt Wed 10a, cat health, 24h alert",event_reminder
"market sync last Fri 4p, cat work, no ping",scheduled_event
83% on geology field 7%,grade_tracking
"submit resume 3h, cat career, 1h alert",event_reminder
"weekly sprint review Thu 1p, cat work, 15m ping",scheduled_event
"got 81 on calc quiz, 5% weight",grade_tracking
"yo fam, snagged a 92% on chem midterm worth 20%",grade_tracking
"pulled 67 on stats test, 8 percent",grade_tracking
"mans clocked 74 in bio lab, only 4%",grade_tracking
82 on econ essay (10%),grade_tracking
"got 55% on philosophy pop quiz, chill it’s 2%",grade_tracking
ayy 97 on comp-sci proj worth 25%,grade_tracking
"scored 69/100 on english paper, 12%",grade_tracking
"88 on psych mid, 15 weight",grade_tracking
"fam I hit 100% on ML lab, 5% flex",grade_tracking
"bagged 73 on finance assignment, 6 percent",grade_tracking
got 64% on art critique (7%),grade_tracking
"91 on geo field rpt, 9%",grade_tracking
"yo 58 on macro quiz, 3% weight",grade_tracking
"95 in creative writing piece, 10%",grade_tracking
scored 70 on organic chem test worth 18%,grade_tracking
pulled 84 on linear algebra mid worth 20%,grade_tracking
"got 62 on discrete hw, 4%",grade_tracking
97% on data mining proj (30%),grade_tracking
"mans only 49 on stats pop, 1% lol",grade_tracking
"89 on french oral, 6%",grade_tracking
76 in sociology essay worth 11%,grade_tracking
83 on thermo quiz 5%,grade_tracking
yo 66 on music theory test 9%,grade_tracking
"90% on robotics demo, 22 weight",grade_tracking
"54 on business law quiz, 3%",grade_tracking
81% on topology final 25%,grade_tracking
bagged 72 on meteorology exam 8%,grade_tracking
"68 on criminology paper, 6%",grade_tracking
88 on hydrology final 20%,grade_tracking
fam 79 on ethics essay 7%,grade_tracking
62 on animal sci quiz 2%,grade_tracking
96 on ML ethics reflection 5%,grade_tracking
"43 on seismo test, 2%",grade_tracking
bagged 85 in forestry proj 12,grade_tracking
91 on petrology exam 23%,grade_tracking
57 on linguistics pop 3%,grade_tracking
71 on dairy sci assign 7%,grade_tracking
99 on capstone 30 weight,grade_tracking
65 on management quiz 5%,grade_tracking
yo got 82 on DB systems lab 9%,grade_tracking
87% on marketing pres 18%,grade_tracking
"gym every Fri 6 pm, cat fitness, remind 25m",scheduled_event
"MATH150 lecture Mon-Wed-Fri 8a-9a, cat academics, no remind",scheduled_event
"Timmies run daily 7:45 am, cat social, no ping",scheduled_event
"coding club Wed 5p, cat hobby, remind 15",scheduled_event
"study grind in lib every night 8p, cat academics, no alert",scheduled_event
"TTC commute daily 8 am, cat travel, no reminder",scheduled_event
"stats office hrs Tue 1p-2p, cat academics, ping 10m",scheduled_event
"basketball run Sat 9 am, cat sports, remind 30",scheduled_event
"hydro bill review 1st each month 6 pm, cat finance, ping 45",scheduled_event
"bio lab Mon 2-5, cat academics, no ping",scheduled_event
"CS stand-up weekdays 9:05 am, cat work, 5m alert",scheduled_event
"boba break Fri 4 pm, cat social, no remind",scheduled_event
"choir prac Thu 7:30, cat hobby, 20m ping",scheduled_event
"swim laps daily 6 am, cat fitness, no alert",scheduled_event
"rent due 1st 9 am, cat finance, no reminder",scheduled_event
"coding dojo Sat noon, cat learning, remind 10",scheduled_event
"dog walk each night 9 p, cat wellness, no ping",scheduled_event
"family FaceTime Sun 7 pm, cat family, ping 30",scheduled_event
"lab cleanup Fri 3 pm, cat maintenance, 15 alert",scheduled_event
"debate club Tue-Thu 5p, cat hobby, no remind",scheduled_event
"run club Mon-Wed 6 am, cat fitness, ping 20",scheduled_event
"prayer group Wed noon, cat spiritual, 25m",scheduled_event
"night shift starts 11 pm daily, cat work, 1h reminder",scheduled_event
"piano lesson Wed 4p, cat hobby, remind 20",scheduled_event
"volunteer shelter 2nd Sun 11 am, cat social, ping 60",scheduled_event
"breakfast mentor 1st Sat 8 am, cat career, 45",scheduled_event
"meds 7 am & 7 pm daily, cat health, no alert",scheduled_event
"evening jog 8 pm daily, cat wellness, no ping",scheduled_event
"coffee chat Tue 3 pm, cat networking, ping 15",scheduled_event
"trash curb Tue 8 pm, cat household, remind 20",scheduled_event
"board-game night 3rd Sat 6 pm, cat hobby, 1h",scheduled_event
"network backup 11:59p daily, cat maintenance, no ping",scheduled_event
"sunrise hike 1st Sat 5 am, cat fitness, 40m",scheduled_event
"budget meet 2nd day 5 pm, cat finance, ping 30",scheduled_event
"soft deploy Wed 11 pm, cat work, 2h alert",scheduled_event
"evening code sess 9 pm daily, cat learning, no remind",scheduled_event
"campus tour Tue 1p, cat work, no ping",scheduled_event
"picnic squad Sun 1 pm, cat social, 45m",scheduled_event
"group study Sat 10-12, cat academics, no remind",scheduled_event
"Remind me chem quiz Tues 8 am, cat academics, 60m",event_reminder
